trip_id,weather_condition,bus_type,traffic_level,route_distance_km,stops_count,passenger_count,driver_experience_years,scheduled_start_hour,delay_level,trip_duration_minutes
TRIP205204,Clear,Standard,High,9.44,11,42,3.88,7,Moderate Delay,57.11
TRIP201602,Clear,Standard,High,19.91,21,28,2.16,23,Severe Delay,114.86
TRIP203018,Clear,Mini Bus,Low,4.52,5,15,2.71,16,Moderate Delay,26.32
TRIP207213,Foggy,Mini Bus,High,7.82,10,18,9.81,13,Severe Delay,62.54
TRIP202969,Clear,Standard,Moderate,21.91,23,48,5.53,17,Severe Delay,128.74
TRIP204397,Clear,Standard,Severe,5.99,7,57,5.17,19,Severe Delay,56.99
TRIP208406,Clear,Standard,Severe,13.93,17,49,8.31,19,Severe Delay,105.69
TRIP200086,Rainy,Mini Bus,Moderate,21.67,24,15,9.10,13,Moderate Delay,117.33
TRIP206158,Windy,Mini Bus,Severe,11.37,10,23,4.64,19,Severe Delay,86.18
TRIP205682,Clear,Standard,High,7.40,10,21,2.74,11,Moderate Delay,40.59
TRIP202258,Clear,Mini Bus,Severe,5.30,5,23,3.63,21,Moderate Delay,31.55
TRIP204328,Clear,Standard,Moderate,9.49,11,45,4.88,8,Moderate Delay,62.28
TRIP209016,Clear,Mini Bus,Severe,17.19,16,7,3.51,5,Severe Delay,137.62
TRIP207036,Clear,Mini Bus,Low,2.37,3,33,5.89,19,On Time,19.16
TRIP203372,Clear,Mini Bus,Moderate,9.73,8,13,6.42,7,Moderate Delay,63.60
TRIP204354,Windy,Standard,Moderate,10.68,11,33,7.13,18,Moderate Delay,62.25
TRIP203440,Foggy,Standard,High,14.13,10,31,4.83,11,Moderate Delay,89.57
TRIP207905,Clear,Standard,High,18.78,24,47,5.73,17,Severe Delay,120.09
TRIP206869,Clear,Standard,High,11.47,13,40,3.66,13,On Time,64.26
TRIP201776,Rainy,Express,Moderate,4.52,6,,1.63,22,Moderate Delay,24.02
TRIP201987,Rainy,Standard,Low,8.54,9,14,15.70,14,On Time,38.23
TRIP207868,Clear,Express,Moderate,15.03,13,23,16.72,16,On Time,59.40
TRIP203058,Clear,Standard,High,11.17,14,32,3.74,11,Moderate Delay,72.81
TRIP204137,,Standard,Severe,7.67,9,44,1.04,6,Moderate Delay,57.10
TRIP209269,Windy,Mini Bus,Moderate,15.00,16,32,2.20,7,Severe Delay,77.83
TRIP200802,Clear,Express,Moderate,21.63,20,32,4.88,21,Moderate Delay,102.90
TRIP201826,Clear,Standard,Low,8.59,9,54,7.91,16,Severe Delay,37.63
TRIP209146,Windy,Standard,Moderate,2.32,3,54,6.04,18,Moderate Delay,22.81
TRIP203566,Rainy,Standard,High,10.42,8,40,0.68,14,Severe Delay,68.20
TRIP208553,,Standard,Low,20.18,20,42,18.00,9,Severe Delay,86.81
TRIP203312,Clear,Standard,Severe,31.56,33,46,8.18,7,Severe Delay,180.00
TRIP207083,Clear,Mini Bus,Moderate,13.01,17,42,12.20,7,Severe Delay,65.96
TRIP201762,Windy,Express,High,14.33,14,34,8.36,7,Severe Delay,77.24
TRIP207127,Clear,Express,Moderate,2.44,3,39,6.23,8,Moderate Delay,12.00
TRIP208086,,Express,High,12.40,13,27,5.01,16,Severe Delay,68.12
TRIP208774,Rainy,Standard,Moderate,13.75,21,37,2.64,9,Severe Delay,89.62
TRIP200502,Clear,Express,High,9.91,6,42,7.83,15,On Time,54.77
TRIP202395,Clear,Standard,High,8.43,10,27,2.51,6,Moderate Delay,48.53
TRIP200401,Clear,Standard,High,8.85,13,34,13.00,22,Moderate Delay,56.69
TRIP203639,Clear,Standard,Moderate,7.03,7,41,7.81,8,Moderate Delay,35.89
TRIP209626,Clear,Standard,Moderate,5.77,3,27,16.58,23,On Time,29.70
TRIP202312,Windy,Mini Bus,Low,2.00,6,32,6.60,18,Moderate Delay,35.21
TRIP203733,Clear,Standard,Low,14.51,16,27,7.08,20,On Time,47.23
TRIP205282,Clear,Standard,High,19.77,20,42,6.06,11,Severe Delay,122.26
TRIP200231,Clear,Standard,Severe,6.50,7,48,9.52,8,Severe Delay,53.23
TRIP208708,Clear,Mini Bus,Moderate,6.00,6,20,3.41,16,On Time,36.89
TRIP202617,Clear,Standard,Moderate,2.00,3,32,3.70,15,On Time,19.85
TRIP207061,Windy,Standard,Moderate,9.53,11,38,11.72,11,On Time,40.07
TRIP203300,Foggy,Standard,Moderate,12.46,9,57,2.58,18,Severe Delay,70.30
TRIP203359,Clear,Standard,Severe,15.20,14,56,4.58,8,Severe Delay,112.94
TRIP200325,Clear,Express,Moderate,11.06,9,31,11.63,8,Moderate Delay,42.63
TRIP202469,Foggy,Express,Moderate,7.80,8,34,7.39,18,On Time,35.74
TRIP208505,Windy,Mini Bus,Low,3.94,4,38,1.80,16,Severe Delay,27.20
TRIP209588,Clear,Standard,Low,4.79,3,28,6.40,21,On Time,15.58
TRIP200252,Windy,Standard,Low,9.00,7,35,8.71,11,On Time,37.60
TRIP204065,Clear,Standard,Low,8.87,11,24,1.87,5,Moderate Delay,35.18
TRIP202282,Clear,Mini Bus,Moderate,16.12,15,36,7.28,7,Severe Delay,93.01
TRIP204316,Clear,Standard,Severe,10.55,10,28,8.39,20,Moderate Delay,65.63
TRIP202306,Clear,Standard,Moderate,8.59,8,28,8.10,11,On Time,35.66
TRIP204149,Rainy,Mini Bus,Moderate,15.71,13,31,16.09,17,Moderate Delay,86.27
TRIP200098,Rainy,Standard,High,4.86,7,29,4.10,5,Moderate Delay,47.99
TRIP201467,Clear,Standard,High,2.23,3,30,1.71,18,Moderate Delay,33.35
TRIP208146,Rainy,Standard,High,9.11,12,10,6.34,22,Severe Delay,68.42
TRIP201176,Rainy,Express,Moderate,10.31,15,24,7.06,14,On Time,42.84
TRIP206400,Windy,Mini Bus,Moderate,,26,28,13.59,14,Moderate Delay,123.85
TRIP204685,Clear,,Moderate,5.87,5,42,7.88,8,On Time,41.21
TRIP200587,Clear,Standard,High,11.96,16,38,5.72,13,Moderate Delay,72.48
TRIP200223,Foggy,Standard,Low,20.08,19,39,4.69,19,Moderate Delay,102.76
TRIP203926,Clear,Standard,Moderate,4.29,3,28,5.03,5,On Time,22.42
TRIP207124,Clear,Mini Bus,High,19.94,22,15,4.39,13,Severe Delay,124.64
TRIP204049,Clear,Standard,Severe,30.37,30,26,7.99,15,Severe Delay,180.00
TRIP204561,Windy,Mini Bus,Moderate,11.00,11,25,5.34,18,Moderate Delay,60.74
TRIP204884,Clear,Express,Severe,11.19,9,41,2.75,18,Severe Delay,71.53
TRIP204676,Rainy,Standard,Severe,8.31,9,32,10.60,14,Moderate Delay,66.74
TRIP202486,Rainy,Express,Severe,4.87,3,13,9.14,10,Moderate Delay,39.88
TRIP208028,Windy,Standard,High,3.88,9,17,10.15,12,Moderate Delay,37.29
TRIP201866,Rainy,Standard,High,10.49,10,32,0.51,5,Severe Delay,78.52
TRIP205516,Rainy,Standard,Low,13.46,14,45,1.88,15,Moderate Delay,55.80
TRIP207077,Windy,Mini Bus,High,3.85,4,40,2.59,9,Severe Delay,38.43
TRIP202979,Clear,Mini Bus,Moderate,8.99,8,4,1.06,10,On Time,44.78
TRIP201001,Foggy,Standard,High,9.99,13,15,10.81,21,Moderate Delay,61.26
TRIP206254,Clear,Express,Severe,9.88,12,19,6.78,11,Moderate Delay,53.85
TRIP202801,Foggy,Standard,High,18.66,23,50,9.18,16,Severe Delay,127.34
TRIP204986,Windy,Mini Bus,Moderate,6.72,8,27,6.35,8,Moderate Delay,48.47
TRIP204142,Rainy,Standard,High,4.52,3,44,8.46,13,Moderate Delay,33.37
TRIP206100,Rainy,Express,Moderate,11.72,17,32,1.23,19,Severe Delay,67.48
TRIP207135,Foggy,Standard,High,10.98,10,27,3.74,5,Severe Delay,69.21
TRIP206571,Windy,Standard,Low,,30,34,5.62,23,Moderate Delay,129.94
TRIP207787,,Mini Bus,Severe,19.02,20,14,10.35,20,Severe Delay,138.04
TRIP207841,Windy,Express,Severe,26.29,26,27,14.93,11,Severe Delay,180.00
TRIP205583,Clear,Express,Moderate,19.41,23,26,6.93,20,On Time,91.36
TRIP207621,Rainy,Standard,High,13.58,15,30,8.84,10,Severe Delay,93.97
TRIP206630,Foggy,Mini Bus,Moderate,15.18,12,31,4.11,19,Severe Delay,87.23
TRIP208497,Clear,Standard,Moderate,3.59,6,42,6.56,8,Severe Delay,26.41
TRIP206249,Clear,Standard,Severe,11.91,14,41,6.72,17,Severe Delay,90.47
TRIP201453,Rainy,Mini Bus,Moderate,6.45,6,21,0.43,8,Severe Delay,54.38
TRIP200101,Clear,Standard,High,3.44,7,41,7.12,22,On Time,26.75
TRIP202399,Clear,Standard,Low,18.52,23,38,5.64,9,Moderate Delay,87.07
TRIP202414,Clear,,Low,7.79,5,40,2.34,21,On Time,28.28
TRIP209748,Clear,Standard,High,3.72,3,37,2.57,12,Moderate Delay,27.54
TRIP205948,Rainy,Standard,Moderate,18.12,20,36,0.66,23,Severe Delay,102.20
TRIP202198,Windy,Mini Bus,High,13.47,14,38,1.44,21,Severe Delay,85.12
TRIP204666,Rainy,Mini Bus,High,8.35,7,5,0.77,12,Severe Delay,62.04
TRIP201172,Foggy,Standard,Moderate,7.52,10,20,10.75,13,On Time,42.89
TRIP203326,Clear,Standard,High,18.25,23,46,12.59,10,Severe Delay,125.78
TRIP206893,Clear,Express,High,22.44,22,40,4.54,9,Severe Delay,135.62
TRIP205394,Rainy,Standard,Low,8.17,9,24,6.34,10,On Time,33.51
TRIP208890,Foggy,Standard,Moderate,6.27,7,50,9.52,16,Severe Delay,51.05
TRIP203522,Rainy,Express,Moderate,6.52,11,34,6.14,19,Moderate Delay,41.41
TRIP207169,Clear,Express,Moderate,8.52,8,25,0.59,17,Severe Delay,35.24
TRIP201991,Foggy,Standard,Moderate,16.69,22,42,6.78,11,Moderate Delay,95.19
TRIP206945,Rainy,Mini Bus,Low,19.92,22,11,1.06,22,Moderate Delay,97.96
TRIP209580,Clear,Express,Moderate,4.52,6,21,0.75,8,On Time,30.30
TRIP202091,Clear,Mini Bus,High,5.77,8,20,7.12,10,Moderate Delay,31.92
TRIP203180,Rainy,Mini Bus,High,5.90,5,24,1.64,6,Severe Delay,49.43
TRIP201652,Clear,Standard,Moderate,15.78,14,25,0.81,10,Moderate Delay,76.86
TRIP208904,,Express,High,13.86,15,19,14.14,11,Moderate Delay,52.02
TRIP201240,Windy,Standard,Moderate,18.63,17,48,8.63,18,Severe Delay,104.95
TRIP208486,Rainy,Standard,Moderate,5.03,3,32,7.74,13,On Time,23.23
TRIP200971,Clear,Standard,High,5.59,10,42,7.13,22,On Time,38.41
TRIP201135,Clear,Standard,Moderate,8.45,11,33,7.57,10,On Time,41.01
TRIP201943,Clear,Standard,Moderate,17.14,19,47,5.99,17,Severe Delay,97.74
TRIP204534,Clear,Mini Bus,High,7.49,6,49,5.08,8,Severe Delay,47.32
TRIP208687,Clear,,Moderate,3.12,4,46,6.07,19,Moderate Delay,28.78
TRIP209327,Rainy,Standard,High,13.67,14,26,2.09,21,Severe Delay,86.47
TRIP201835,Clear,Mini Bus,Low,7.82,8,14,10.58,14,On Time,25.92
TRIP206484,Windy,Express,Low,16.69,15,18,3.91,15,On Time,46.79
TRIP206219,Clear,Standard,Moderate,3.19,3,48,4.16,16,Severe Delay,29.84
TRIP207569,Clear,Express,Moderate,7.55,10,41,7.55,17,Moderate Delay,23.03
TRIP204541,,Standard,Moderate,2.00,5,42,7.33,7,Moderate Delay,21.75
TRIP209636,Clear,Mini Bus,High,9.46,12,27,0.97,5,Moderate Delay,58.48
TRIP208162,Rainy,Standard,High,31.18,33,25,6.66,5,Severe Delay,180.00
TRIP209453,Rainy,Standard,Moderate,8.73,9,34,3.92,5,Moderate Delay,52.23
TRIP202285,Windy,Standard,Moderate,9.01,9,35,14.07,12,On Time,51.48
TRIP209076,Clear,Standard,Moderate,14.12,15,21,2.85,15,Moderate Delay,62.63
TRIP207948,,Standard,High,22.61,23,34,4.93,11,Severe Delay,144.93
TRIP204131,Clear,Express,Severe,6.40,4,32,10.58,18,Moderate Delay,36.67
TRIP204717,,Mini Bus,Moderate,20.57,21,22,4.53,10,Moderate Delay,108.12
TRIP208604,Clear,Mini Bus,Moderate,8.28,7,7,13.98,20,On Time,35.32
TRIP205474,Clear,Mini Bus,High,3.82,5,22,5.11,6,Moderate Delay,35.79
TRIP201962,Clear,Standard,Severe,12.32,12,45,0.63,17,Severe Delay,97.21
TRIP208715,Rainy,Standard,High,9.17,9,42,5.93,17,Severe Delay,74.30
TRIP204489,Clear,Standard,Severe,7.03,5,38,10.89,10,Moderate Delay,60.47
TRIP207896,Clear,Standard,High,10.41,15,41,3.18,19,Moderate Delay,66.11
TRIP209380,Clear,Mini Bus,Low,9.77,11,5,11.71,15,On Time,26.35
TRIP207264,Clear,Standard,High,12.09,11,46,5.20,20,Moderate Delay,71.07
TRIP208326,Rainy,Standard,Low,10.02,14,41,7.99,11,On Time,46.91
TRIP209343,Clear,,Moderate,5.02,5,39,9.79,18,Moderate Delay,36.45
TRIP200048,Clear,Express,Moderate,13.54,13,8,4.73,23,On Time,49.31
TRIP200908,Clear,Express,High,4.56,3,30,6.78,17,Moderate Delay,14.89
TRIP207695,Rainy,,High,10.83,14,35,3.26,7,Severe Delay,88.95
TRIP201830,Clear,Standard,High,2.41,3,28,7.09,5,On Time,23.48
TRIP202103,Clear,Standard,High,14.90,18,54,1.96,17,Severe Delay,96.62
TRIP203862,Clear,Express,Low,11.14,6,24,7.14,11,On Time,37.53
TRIP207548,Clear,,High,2.48,3,27,5.36,22,On Time,24.76
TRIP203534,Windy,Standard,Moderate,18.69,19,33,1.26,6,Severe Delay,89.64
TRIP204214,Clear,Mini Bus,Severe,23.88,25,31,7.29,21,Severe Delay,180.00
TRIP205638,Rainy,Standard,Severe,9.23,10,49,18.00,7,Severe Delay,83.62
TRIP203665,Clear,,High,4.39,4,31,4.79,19,Moderate Delay,45.09
TRIP201369,Rainy,Standard,High,22.47,25,37,7.08,23,Severe Delay,159.73
TRIP203474,Clear,Standard,Low,6.41,6,21,6.12,5,On Time,21.83
TRIP204063,Clear,Mini Bus,Low,3.33,3,7,3.71,15,On Time,20.68
TRIP207064,Rainy,Mini Bus,Low,10.68,10,24,9.29,22,On Time,52.34
TRIP206556,Clear,Mini Bus,Severe,6.51,6,14,1.93,8,Severe Delay,51.93
TRIP207345,Clear,Standard,High,3.23,5,53,5.81,9,Moderate Delay,33.61
TRIP201195,Rainy,Standard,High,16.02,18,40,5.85,9,Severe Delay,111.27
TRIP208104,Clear,Mini Bus,High,6.95,4,19,2.21,11,Severe Delay,43.74
TRIP204071,Clear,Mini Bus,High,6.65,3,15,2.37,5,Moderate Delay,37.92
TRIP205387,Windy,Standard,Moderate,22.21,21,48,7.70,17,Severe Delay,126.85
TRIP200724,Windy,Standard,High,7.85,10,26,4.82,21,On Time,47.69
TRIP204855,Clear,Standard,Severe,19.21,22,29,9.14,7,Severe Delay,143.54
TRIP206952,Clear,Standard,Moderate,13.90,14,52,1.54,17,Severe Delay,75.37
TRIP201114,Clear,Express,Severe,10.61,10,20,4.87,11,On Time,56.30
TRIP209721,Windy,Standard,Severe,3.84,3,40,2.01,20,Moderate Delay,38.62
TRIP207600,Rainy,Standard,Low,11.83,11,41,9.76,20,Moderate Delay,55.05
TRIP201340,Clear,Standard,High,7.71,8,32,4.30,5,Moderate Delay,51.47
TRIP207306,Rainy,Express,High,8.21,9,20,5.07,21,Moderate Delay,48.38
TRIP202673,Rainy,Standard,Low,5.66,6,35,2.33,11,Moderate Delay,25.64
TRIP205544,Clear,Express,High,16.39,15,29,5.25,8,Moderate Delay,98.95
TRIP204948,Rainy,Standard,High,5.73,8,39,4.08,22,Severe Delay,44.25
TRIP204812,Clear,Standard,High,16.58,18,40,,5,Moderate Delay,101.75
TRIP204453,Clear,Standard,Moderate,15.90,19,35,9.35,21,Moderate Delay,82.01
TRIP200313,Clear,Standard,Moderate,,7,50,5.33,9,Severe Delay,30.68
TRIP206697,Rainy,Express,Low,14.96,12,19,18.00,21,On Time,57.42
TRIP203247,Clear,Express,High,6.07,7,34,9.73,7,Moderate Delay,42.09
TRIP207852,Clear,Standard,Low,8.65,11,35,12.22,7,On Time,36.56
TRIP201421,Windy,,High,8.95,10,59,8.03,19,Severe Delay,51.92
TRIP204455,Clear,Standard,Moderate,9.83,14,28,6.31,11,On Time,48.40
TRIP204806,Clear,Standard,Low,9.52,10,53,3.85,8,Moderate Delay,36.01
TRIP207724,Rainy,Express,Moderate,8.88,12,18,10.28,6,On Time,30.86
TRIP200983,Clear,Express,High,14.05,17,32,1.22,21,Severe Delay,71.04
TRIP200867,Clear,Mini Bus,Severe,9.71,13,24,6.93,8,Severe Delay,72.54
TRIP207376,Rainy,Standard,Severe,6.74,4,25,9.11,22,Moderate Delay,61.15
TRIP202146,Clear,Standard,Moderate,14.93,13,43,1.70,18,Severe Delay,92.11
TRIP205685,Windy,Mini Bus,Moderate,14.33,14,35,10.62,20,On Time,67.02
TRIP202534,Clear,Standard,High,5.55,7,29,8.08,11,On Time,36.73
TRIP208360,Foggy,Express,Severe,21.32,20,33,4.52,18,Severe Delay,169.79
TRIP206852,Clear,Standard,Low,7.31,8,36,9.21,12,On Time,17.46
TRIP209846,Foggy,Standard,High,15.13,17,32,4.78,17,Severe Delay,101.83
TRIP208925,Rainy,Standard,Moderate,10.54,9,41,1.15,12,Severe Delay,52.70
TRIP204809,Windy,Mini Bus,High,14.35,14,15,12.31,11,Moderate Delay,90.69
TRIP201804,Foggy,Standard,Low,3.65,4,57,8.25,9,Severe Delay,36.63
TRIP206412,Rainy,Mini Bus,Moderate,21.95,22,8,11.89,6,Moderate Delay,120.93
TRIP205137,Rainy,Standard,Moderate,5.25,3,27,6.54,13,On Time,33.62
TRIP201802,Clear,Standard,Moderate,9.26,13,31,2.81,9,Severe Delay,43.28
TRIP206855,Foggy,Standard,Low,9.50,10,31,5.30,11,On Time,45.92
TRIP204729,Clear,Standard,Moderate,11.70,14,15,3.95,14,On Time,50.53
TRIP208103,Windy,Standard,High,9.52,11,42,9.35,9,Severe Delay,66.62
TRIP201155,Clear,Standard,Moderate,13.11,14,26,3.44,15,On Time,55.60
TRIP209105,Clear,Express,Moderate,8.40,12,8,5.74,10,On Time,32.50
TRIP201402,Clear,Standard,Moderate,11.22,13,34,5.29,9,Moderate Delay,51.16
TRIP206377,Windy,Standard,High,9.44,6,46,12.59,9,Severe Delay,62.75
TRIP208361,Windy,Standard,Low,18.24,23,,0.30,7,Severe Delay,87.83
TRIP209373,Clear,Standard,High,8.00,8,20,12.12,5,Moderate Delay,37.54
TRIP203720,Foggy,Standard,Moderate,13.13,14,55,,17,Severe Delay,70.21
TRIP208143,Rainy,Express,Low,7.81,7,22,10.50,14,On Time,35.96
TRIP207483,Clear,Standard,High,9.86,10,51,2.01,14,Severe Delay,50.28
TRIP204932,Clear,Standard,High,8.49,9,43,6.20,11,Moderate Delay,53.98
TRIP205094,Clear,Mini Bus,Low,6.09,7,24,4.01,23,On Time,31.38
TRIP202868,Clear,,High,6.45,8,15,5.80,15,On Time,26.66
TRIP200845,Rainy,Mini Bus,Low,10.69,15,10,6.02,22,Moderate Delay,49.34
TRIP201456,Foggy,Standard,High,11.28,14,30,6.40,15,Moderate Delay,63.52
TRIP202130,Clear,Standard,Moderate,7.81,6,35,6.90,11,On Time,29.16
TRIP207437,Foggy,Express,Moderate,8.40,11,14,6.46,12,On Time,29.31
TRIP208043,Clear,Mini Bus,Low,10.40,14,23,1.70,13,On Time,48.63
TRIP200009,Clear,Standard,Low,13.72,15,48,9.07,16,Severe Delay,53.44
TRIP205054,Foggy,Mini Bus,Severe,3.72,5,13,4.32,5,Severe Delay,41.67
TRIP203184,Clear,Standard,High,9.68,10,43,11.39,13,Moderate Delay,48.39
TRIP208718,Clear,Express,High,12.79,13,32,10.26,16,Moderate Delay,65.27
TRIP208062,Windy,Standard,Moderate,8.94,6,19,10.78,6,On Time,37.70
TRIP209176,Clear,Standard,Moderate,5.66,6,15,2.86,13,On Time,31.52
TRIP204493,Clear,Standard,Moderate,5.79,7,28,5.01,14,On Time,28.08
TRIP204866,Clear,Standard,Moderate,11.85,13,31,7.15,21,Moderate Delay,56.48
TRIP200916,Foggy,Standard,Low,8.94,9,,9.33,16,Moderate Delay,45.78
TRIP201368,Clear,Express,Low,10.38,10,10,3.79,22,On Time,19.77
TRIP206333,Windy,Standard,Moderate,13.68,13,40,2.86,10,Moderate Delay,65.32
TRIP203155,,Standard,Severe,11.83,14,42,4.58,11,Severe Delay,103.76
TRIP205776,Rainy,Standard,Moderate,9.85,13,34,14.46,10,Moderate Delay,51.87
TRIP201949,Rainy,Standard,Moderate,6.79,10,26,6.35,15,On Time,48.52
TRIP201074,Clear,Standard,High,6.18,6,27,4.24,21,On Time,36.54
TRIP202921,Clear,Standard,Moderate,14.66,18,40,17.31,23,On Time,61.06
TRIP208004,Rainy,Standard,Moderate,24.01,27,16,5.52,23,Severe Delay,137.11
TRIP202231,Foggy,Standard,Moderate,7.42,5,35,5.54,15,Moderate Delay,35.96
TRIP205026,Rainy,Standard,Low,8.19,9,19,8.62,20,On Time,33.37
TRIP205967,Clear,Standard,Moderate,15.38,16,31,6.01,18,Moderate Delay,74.18
TRIP205379,Rainy,Express,Low,9.31,10,12,6.58,11,On Time,30.55
TRIP206762,Clear,Mini Bus,Severe,32.00,32,3,7.10,21,Severe Delay,180.00
TRIP202842,Windy,Mini Bus,High,9.68,11,22,0.98,18,Severe Delay,59.42
TRIP209582,Rainy,Standard,Moderate,9.07,12,46,4.60,12,Moderate Delay,45.65
TRIP200911,Clear,Standard,High,12.13,10,60,1.79,19,Severe Delay,78.48
TRIP204256,Clear,Standard,High,11.39,16,49,2.56,13,Moderate Delay,75.09
TRIP206665,Windy,Standard,High,13.61,15,46,,7,Severe Delay,88.33
TRIP205624,Clear,Express,Severe,22.78,18,21,14.37,14,Moderate Delay,152.27
TRIP205030,Clear,Mini Bus,Moderate,11.12,7,12,4.18,15,On Time,51.09
TRIP208887,Rainy,Standard,High,6.14,8,26,0.80,22,Severe Delay,45.64
TRIP200420,Rainy,Standard,High,7.57,6,29,1.29,21,Severe Delay,58.85
TRIP203073,Clear,Standard,Low,14.30,20,30,9.58,19,Moderate Delay,67.75
TRIP202688,Windy,Express,Moderate,21.05,20,40,13.00,6,Moderate Delay,92.92
TRIP204966,Windy,Mini Bus,Moderate,5.01,4,33,5.24,7,Moderate Delay,35.18
TRIP200680,Windy,Mini Bus,Severe,9.87,15,3,7.44,14,Moderate Delay,69.15
TRIP202528,Clear,Standard,Moderate,5.51,5,38,3.69,12,On Time,23.41
TRIP208871,Rainy,Standard,Low,6.43,6,51,4.53,5,Moderate Delay,31.96
TRIP207391,Clear,Express,Severe,10.01,11,32,2.15,9,Moderate Delay,67.39
TRIP205425,Windy,Express,High,10.82,10,16,7.38,22,Moderate Delay,60.17
TRIP201913,Clear,Standard,Moderate,11.88,12,35,14.46,22,On Time,48.35
TRIP203855,Clear,Mini Bus,Moderate,15.23,18,21,2.07,10,Moderate Delay,64.45
TRIP203810,Rainy,Standard,Moderate,13.68,16,37,3.19,6,Moderate Delay,69.24
TRIP202136,Clear,Standard,High,4.14,6,22,8.56,22,On Time,27.90
TRIP205450,Rainy,Express,Moderate,10.48,15,28,8.53,14,On Time,51.03
TRIP203023,Clear,Standard,High,10.99,13,35,1.09,7,Severe Delay,67.12
TRIP204773,Clear,Express,Severe,21.77,25,41,2.73,16,Severe Delay,167.79
TRIP201722,Rainy,Standard,Low,2.77,5,13,4.44,15,On Time,22.00
TRIP200241,Clear,Standard,Moderate,6.37,8,36,7.87,14,On Time,36.44
TRIP205524,Rainy,Standard,High,10.24,12,21,6.81,22,Moderate Delay,70.46
TRIP209673,Clear,Mini Bus,Low,9.41,12,35,3.05,19,Moderate Delay,43.53
TRIP200717,Rainy,Standard,Moderate,12.29,15,42,6.88,12,Moderate Delay,49.71
TRIP207100,Clear,Standard,Moderate,8.37,11,47,1.60,19,Severe Delay,33.51
TRIP202226,Clear,Standard,High,13.70,11,38,5.35,10,Moderate Delay,79.43
TRIP201326,Clear,Express,High,5.69,5,28,7.79,10,Moderate Delay,25.69
TRIP200841,Rainy,Mini Bus,Severe,2.58,4,19,1.64,9,Severe Delay,51.98
TRIP205666,Clear,Mini Bus,Low,20.37,21,29,1.77,17,Severe Delay,92.22
TRIP207181,Rainy,Mini Bus,Severe,13.02,15,29,2.01,11,Severe Delay,113.52
TRIP203672,Rainy,Mini Bus,Moderate,16.73,18,14,9.00,22,Moderate Delay,91.50
TRIP209849,Clear,Standard,Low,6.38,10,34,7.39,5,Moderate Delay,28.70
TRIP204407,Clear,Mini Bus,Moderate,14.92,15,21,1.93,11,Severe Delay,71.68
TRIP201892,Clear,Express,High,7.74,9,20,1.94,7,Severe Delay,35.04
TRIP209266,Clear,Standard,Low,10.26,10,34,3.98,22,On Time,44.61
TRIP206139,Windy,Mini Bus,High,12.10,15,21,2.34,5,Severe Delay,78.08
TRIP205483,Foggy,Mini Bus,Severe,12.56,10,16,3.89,23,Severe Delay,87.58
TRIP200981,Clear,Standard,Low,14.88,14,,3.13,17,Moderate Delay,73.21
TRIP204496,Clear,Mini Bus,High,16.61,17,21,4.75,8,Severe Delay,103.25
TRIP200813,Rainy,Mini Bus,Low,16.87,20,37,4.61,18,Severe Delay,71.51
TRIP201990,Windy,Standard,Low,6.58,8,36,12.51,12,On Time,25.68
TRIP202519,Rainy,Standard,High,7.29,10,46,5.95,6,Severe Delay,55.86
TRIP203145,Rainy,Standard,High,19.56,18,41,4.78,18,Severe Delay,129.72
TRIP206497,Clear,Standard,Moderate,7.03,6,42,4.19,13,On Time,43.99
TRIP207795,Clear,Express,Low,6.98,9,8,3.76,12,On Time,15.76
TRIP203231,Rainy,Mini Bus,Moderate,17.57,20,8,2.95,12,Severe Delay,87.55
TRIP207203,Clear,Standard,Moderate,9.79,9,44,9.13,18,Moderate Delay,47.52
TRIP209662,Windy,Standard,Severe,12.04,11,25,5.34,15,Moderate Delay,88.93
TRIP209253,Clear,Standard,High,27.52,30,57,0.93,16,Severe Delay,180.00
TRIP201196,Rainy,Mini Bus,Moderate,12.22,11,47,6.91,18,Severe Delay,68.23
TRIP209464,Rainy,Express,Moderate,6.78,8,33,2.87,13,Moderate Delay,37.82
TRIP208803,Clear,Standard,Moderate,7.02,7,36,2.21,19,Moderate Delay,44.95
TRIP207646,Clear,Standard,High,11.66,16,20,0.78,15,Severe Delay,68.22
TRIP204278,Clear,Mini Bus,Low,20.12,24,18,1.02,15,Moderate Delay,100.24
TRIP202541,Clear,,Moderate,,6,26,5.83,13,On Time,37.38
TRIP202817,Clear,,Low,18.85,22,30,3.63,10,On Time,88.87
TRIP204977,Windy,Express,Moderate,5.19,6,13,11.38,6,On Time,20.23
TRIP209831,Foggy,Standard,High,18.42,21,54,5.48,16,Severe Delay,122.57
TRIP207885,Rainy,Standard,High,5.08,7,37,1.03,5,Severe Delay,43.59
TRIP205398,Clear,Express,Moderate,5.15,3,21,6.51,14,On Time,13.50
TRIP207266,Clear,Express,High,21.80,24,15,2.27,15,Severe Delay,125.23
TRIP205076,Windy,Standard,High,12.21,15,46,4.53,9,Severe Delay,78.94
TRIP203763,Clear,Mini Bus,Moderate,9.70,12,10,17.07,22,On Time,39.25
TRIP204319,Clear,Standard,Moderate,22.17,25,18,8.03,10,Moderate Delay,114.77
TRIP204249,Windy,Standard,High,9.07,7,36,9.80,19,Moderate Delay,55.43
TRIP202763,Rainy,Standard,Severe,31.46,34,36,3.18,5,Severe Delay,180.00
TRIP208946,Foggy,Express,Moderate,6.50,6,19,5.48,20,Moderate Delay,38.52
